PLZ	Bestimmungsort	Location	Latitude	Longitude
9906	Lavant	Lavant 9906, Austria	46.78125255000001	12.842279774788134
9907	Tristach	Tristach 9907, Austria	46.79125625	12.798462992256214
9908	Amlach	Amlach 9908, Austria	46.7834093	12.76166878554668
9909	Leisach	Leisach 9909, Austria	46.77771805	12.722026217667006
9911	Assling	Assling 9911, Austria	46.7989797	12.633868937376464
9912	Anras	Anras 9912, Austria	46.79296825	12.538931814811892
9913	Abfaltersbach	Abfaltersbach 9913, Austria	46.7663428	12.515251297446179
9918	Strassen	Strassen 9918, Austria	46.758373999999996	12.492179309004529
9919	Heinfels	Heinfels 9919, Austria	46.7515282	12.4409023
9920	Sillian	Sillian 9920, Austria	46.74147945	12.400624028592114
9931	Außervillgraten	Außervillgraten 9931, Austria	46.82487070000001	12.459902519840435
9932	Innervillgraten	Innervillgraten 9932, Austria	46.82750065000001	12.358921053175841
9941	Kartitsch	Kartitsch 9941, Austria	46.70062665	12.493543103084402
9942	Obertilliach	Obertilliach 9942, Austria	46.7005284	12.603196676243167
9943	Untertilliach	Untertilliach 9943, Austria	46.69621185	12.668841920172955
9951	Ainet	Ainet 9951, Austria	46.8666836	12.6882222
9952	St. Johann im Walde	St. Johann im Walde 9952, Austria	46.9050981	12.624014250983127
9954	Schlaiten	Schlaiten 9954, Austria	46.87145555	12.628349731809788
9961	Hopfgarten in Defereggen	Hopfgarten in Defereggen 9961, Austria	46.8980283	12.503010334349272
9962	St. Veit in Defereggen	St. Veit in Defereggen 9962, Austria	46.9247717	12.423640800000001
9963	St. Jakob in Defereggen	St. Jakob in Defereggen 9963, Austria	46.9163179	12.3272759
9971	Matrei in Osttirol	Matrei in Osttirol 9971, Austria	47.0011224	12.5382331
9972	Virgen	Virgen 9972, Austria	47.00326679999999	12.4605956
9974	Prägraten am Großvenediger	Prägraten am Großvenediger 9974, Austria	47.0380346	12.312435883926009
9981	Kals am Großglockner	Kals am Großglockner 9981, Austria	47.0013983	12.6452461
9990	Nußdorf-Debant	Nußdorf-Debant 9990, Austria	46.8373	12.806
9991	Dölsach	Dölsach 9991, Austria	46.85741035	12.833053378210186
9992	Iselsberg-Stronach	Iselsberg-Stronach 9992, Austria	46.86987605	12.840795422552786
4343	Mitterkirchen im Machland	Mitterkirchen im Machland 4343, Austria	48.1865767	14.708032300000001
4351	Baumgartenberg	Baumgartenberg 4351, Austria	48.2091891	14.745158800000002
4351	Saxen	Saxen 4351, Austria	48.2080208	14.789536600000002
4352	Bad Kreuzen	Bad Kreuzen 4352, Austria	48.26671629999999	14.8070465
4352	Klam	Klam 4352, Austria	48.224833000000004	14.782514800000001
4352	Münzbach	Münzbach 4352, Austria	48.267199	14.7132266
4352	Saxen	Saxen 4352, Austria	48.2080208	14.789536600000002
4360	Bad Kreuzen	Bad Kreuzen 4360, Austria	48.26671629999999	14.8070465
4360	Grein	Grein 4360, Austria	48.2271779	14.8551948
4360	Waldhausen im Strudengau	Waldhausen im Strudengau 4360, Austria	48.2733549	14.948309
4362	Bad Kreuzen	Bad Kreuzen 4362, Austria	48.266177	14.80776
4362	Pabneukirchen	Pabneukirchen 4362, Austria	48.3192979	14.817006400000002
4362	Sankt Thomas am Blasenstein	Sankt Thomas am Blasenstein 4362, Austria	48.3125231	14.7618378
4363	Pabneukirchen	Pabneukirchen 4363, Austria	48.3192979	14.817006400000002
4363	Sankt Thomas am Blasenstein	Sankt Thomas am Blasenstein 4363, Austria	48.3125231	14.7618378
4364	Markt	Markt 4364, Austria	48.3117904	14.7615961
4364	Sankt Thomas am Blasenstein	Sankt Thomas am Blasenstein 4364, Austria	48.3125231	14.7618378
4371	Dimbach	Dimbach 4371, Austria	48.3064161	14.9080282
4371	Pabneukirchen	Pabneukirchen 4371, Austria	48.3192979	14.817006400000002
4371	Sankt Georgen am Walde	Sankt Georgen am Walde 4371, Austria	48.35948	14.896730300000002
4372	Altmelon	Altmelon 4372, Austria	48.4623898	14.9658389
4372	Pabneukirchen	Pabneukirchen 4372, Austria	48.3192979	14.817006400000002
4372	Sankt Georgen am Walde	Sankt Georgen am Walde 4372, Austria	48.3598809	14.8967467
4381	Grein	Grein 4381, Austria	48.2271779	14.8551948
4381	Sankt Nikola an der Donau	Sankt Nikola an der Donau 4381, Austria	48.2332461	14.905711300000002
4382	Sankt Nikola an der Donau	Sankt Nikola an der Donau 4382, Austria	48.2332461	14.905711300000002
4382	Waldhausen im Strudengau	Waldhausen im Strudengau 4382, Austria	48.2733549	14.948309
4391	Waldhausen im Strudengau	Waldhausen im Strudengau 4391, Austria	48.2777549	14.956088399999999
4392	Dorfstetten	Dorfstetten 4392, Austria	48.326097600000004	14.9830253
4392	Waldhausen im Strudengau	Waldhausen im Strudengau 4392, Austria	48.2733549	14.948309
4400	Garsten	Garsten 4400, Austria	48.0222203	14.4077971
4400	Kleinraming	Kleinraming 4400, Austria	48.0108662	14.4898108
4400	Sankt Ulrich bei Steyr	Sankt Ulrich bei Steyr 4400, Austria	48.0217605	14.4236916
4400	Steyr	Steyr 4400, Austria	48.039004600000005	14.419127599999998
4407	Dietach	Dietach 4407, Austria	48.091126200000005	14.4158759
4407	Steyr	Steyr 4407, Austria	48.039004600000005	14.419127599999998
4421	Aschach an der Steyr	Aschach an der Steyr 4421, Austria	48.012018	14.3346263
4421	Steinbach an der Steyr	Steinbach an der Steyr 4421, Austria	47.9695402	14.266728899999999
4431	Haidershofen	Haidershofen 4431, Austria	48.076781	14.459832500000001
4432	Ernsthofen	Ernsthofen 4432, Austria	48.1258955	14.4829909
4441	Behamberg	Behamberg 4441, Austria	48.0344195	14.4978212
4442	Kleinraming	Kleinraming 4442, Austria	48.00975379999999	14.4907816
4442	Maria Neustift	Maria Neustift 4442, Austria	47.937321000000004	14.607003500000001
4442	Sankt Ulrich bei Steyr	Sankt Ulrich bei Steyr 4442, Austria	48.0217605	14.4236916
4442	St. Peter in der Au	St. Peter in der Au 4442, Austria	48.02338005	14.605713508763685
4443	Großraming	Großraming 4443, Austria	47.8862041	14.550120999999999
4443	Maria Neustift	Maria Neustift 4443, Austria	47.937321000000004	14.607003500000001
4443	Sankt Ulrich bei Steyr	Sankt Ulrich bei Steyr 4443, Austria	48.0217605	14.4236916
4443	St. Peter in der Au	St. Peter in der Au 4443, Austria	48.02338005	14.605713508763685
4451	Garsten	Garsten 4451, Austria	48.0222203	14.4077971
4451	Sankt Ulrich bei Steyr	Sankt Ulrich bei Steyr 4451, Austria	48.0217605	14.4236916
4451	Steyr	Steyr 4451, Austria	48.039004600000005	14.419127599999998
4451	Ternberg	Ternberg 4451, Austria	47.9458416	14.357251000000002
4452	Ternberg	Ternberg 4452, Austria	47.9458416	14.357251000000002
4453	Ternberg	Ternberg 4453, Austria	47.9458416	14.357251000000002
4460	Laussa	Laussa 4460, Austria	47.9519917	14.4557065
4460	Losenstein	Losenstein 4460, Austria	47.923190399999996	14.4361118
4461	Garsten	Garsten 4461, Austria	48.0222203	14.4077971
4461	Laussa	Laussa 4461, Austria	47.9519917	14.4557065
4462	Reichraming	Reichraming 4462, Austria	47.8913917	14.460491500000002
4463	Großraming	Großraming 4463, Austria	47.8869511	14.550212400000001
4463	Laussa	Laussa 4463, Austria	47.9519917	14.4557065
4464	Weyer	Weyer 4464, Austria	47.8572561	14.6635607
4470	Enns	Enns 4470, Austria	48.214148200000004	14.4793948
4470	Kronstorf	Kronstorf 4470, Austria	48.142235	14.464465300000002
4481	Asten	Asten 4481, Austria	48.2207703	14.421338
4481	Enns	Enns 4481, Austria	48.214148200000004	14.4793948
4481	Luftenberg an der Donau	Luftenberg an der Donau 4481, Austria	48.2728984	14.411710500000002
4482	Ennsdorf	Ennsdorf 4482, Austria	48.2122546	14.4907318
4482	St. Valentin	St. Valentin 4482, Austria	48.16847735	14.549624526556675
4483	Hargelsberg	Hargelsberg 4483, Austria	48.1476585	14.423488899999999
4483	Kronstorf	Kronstorf 4483, Austria	48.142235	14.464465300000002
4484	Dietach	Dietach 4484, Austria	48.091126200000005	14.4158759
4484	Hargelsberg	Hargelsberg 4484, Austria	48.148230700000006	14.424533800000003
4484	Kronstorf	Kronstorf 4484, Austria	48.142235	14.464465300000002
4490	Sankt Florian	Sankt Florian 4490, Austria	48.207286100000005	14.3816038
4491	Hofkirchen im Traunkreis	Hofkirchen im Traunkreis 4491, Austria	48.1416786	14.378665900000001
4491	Niederneukirchen	Niederneukirchen 4491, Austria	48.1600023	14.340081900000001
4491	Sankt Marien	Sankt Marien 4491, Austria	48.1454559	14.279055599999998
4492	Hofkirchen im Traunkreis	Hofkirchen im Traunkreis 4492, Austria	48.139661	14.3783375
4493	Schiedlberg	Schiedlberg 4493, Austria	48.092074200000006	14.264575199999998
4493	Wolfern	Wolfern 4493, Austria	48.0834236	14.3776515
4501	Neuhofen an der Krems	Neuhofen an der Krems 4501, Austria	48.1379716	14.2284929
4502	Sankt Marien	Sankt Marien 4502, Austria	48.1454559	14.279055599999998
4511	Allhaming	Allhaming 4511, Austria	48.1532097	14.171103
4511	Neuhofen an der Krems	Neuhofen an der Krems 4511, Austria	48.1379716	14.2284929
4521	Sankt Marien	Sankt Marien 4521, Austria	48.1454559	14.279055599999998
4521	Schiedlberg	Schiedlberg 4521, Austria	48.092074200000006	14.264575199999998
4522	Schiedlberg	Schiedlberg 4522, Austria	48.092074200000006	14.264575199999998
4522	Sierning	Sierning 4522, Austria	48.04347675	14.30877106052371
4523	Aschach an der Steyr	Aschach an der Steyr 4523, Austria	48.012018	14.3346263
4523	Garsten	Garsten 4523, Austria	48.04295860541186	14.33650866494623
4523	Neuzeug	Neuzeug 4523, Austria	48.049962	14.3353725
4531	Kematen an der Krems	Kematen an der Krems 4531, Austria	48.1100081	14.191854800000002
4531	Neuhofen an der Krems	Neuhofen an der Krems 4531, Austria	48.1379716	14.2284929
4531	Sierning	Sierning 4531, Austria	48.044724	14.309199900000001
4532	Kematen an der Krems	Kematen an der Krems 4532, Austria	48.1100081	14.191854800000002
4532	Kremsmünster	Kremsmünster 4532, Austria	48.0533652	14.128766
4532	Rohr im Kremstal	Rohr im Kremstal 4532, Austria	48.06634329999999	14.189264300000001
4533	Piberbach	Piberbach 4533, Austria	48.1149745	14.225633600000002
4540	Bad Hall	Bad Hall 4540, Austria	48.0348017	14.209138500000002
4540	Kremsmünster	Kremsmünster 4540, Austria	48.0533652	14.128766
4540	Pfarrkirchen bei Bad Hall	Pfarrkirchen bei Bad Hall 4540, Austria	48.0290289	14.198442300000002
4541	Adlwang	Adlwang 4541, Austria	47.9918982	14.2169568
4542	Nußbach	Nußbach 4542, Austria	47.9717312	14.1633096
4550	Kematen an der Krems	Kematen an der Krems 4550, Austria	48.1100081	14.191854800000002
4550	Kremsmünster	Kremsmünster 4550, Austria	48.0533652	14.128766
4550	Rohr im Kremstal	Rohr im Kremstal 4550, Austria	48.0668691	14.1904565
4551	Ried im Traunkreis	Ried im Traunkreis 4551, Austria	48.02571939999999	14.0734992
4552	Pfarrkirchen bei Bad Hall	Pfarrkirchen bei Bad Hall 4552, Austria	48.0290289	14.198442300000002
4552	Wartberg an der Krems	Wartberg an der Krems 4552, Austria	47.9893175	14.1186791
4553	Nußbach	Nußbach 4553, Austria	47.9717312	14.1633096
4553	Schlierbach	Schlierbach 4553, Austria	47.937495299999995	14.1258657
4554	Oberschlierbach	Oberschlierbach 4554, Austria	47.927946500000004	14.162585114426612
4560	Kirchdorf an der Krems	Kirchdorf an der Krems 4560, Austria	47.905194	14.1244169
4562	Steinbach am Ziehberg	Steinbach am Ziehberg 4562, Austria	47.891482399999994	14.0315701
4563	Kirchdorf an der Krems	Kirchdorf an der Krems 4563, Austria	47.905194	14.1244169
4563	Micheldorf i.Oberösterreich	Micheldorf i.Oberösterreich 4563, Austria	47.880377100000004	14.1339717
4564	Klaus an der Pyhrnbahn	Klaus an der Pyhrnbahn 4564, Austria	47.8319921	14.1573375
4565	Inzersdorf im Kremstal	Inzersdorf im Kremstal 4565, Austria	47.9263917	14.0780469
4571	Klaus an der Pyhrnbahn	Klaus an der Pyhrnbahn 4571, Austria	47.8319921	14.1573375
4572	Hinterstoder	Hinterstoder 4572, Austria	47.6998016	14.1554223
4572	Klaus an der Pyhrnbahn	Klaus an der Pyhrnbahn 4572, Austria	47.8319921	14.1573375
4572	Sankt Pankraz	Sankt Pankraz 4572, Austria	47.7646931	14.206718099999998
4573	Hinterstoder	Hinterstoder 4573, Austria	47.6998016	14.1554223
4573	Vorderstoder	Vorderstoder 4573, Austria	47.7127562	14.2250312
4574	Hinterstoder	Hinterstoder 4574, Austria	47.6998016	14.1554223
4574	Vorderstoder	Vorderstoder 4574, Austria	47.7127562	14.2250312
4575	Roßleithen	Roßleithen 4575, Austria	47.7013906	14.274605599999997
4575	Vorderstoder	Vorderstoder 4575, Austria	47.7127562	14.2250312
4580	Edlbach	Edlbach 4580, Austria	47.710282	14.3416611
4580	Windischgarsten	Windischgarsten 4580, Austria	47.7218417	14.3289935
4581	Edlbach	Edlbach 4581, Austria	47.710282	14.3416611
4581	Rosenau am Hengstpaß	Rosenau am Hengstpaß 4581, Austria	47.7131356	14.3882249
4582	Edlbach	Edlbach 4582, Austria	47.710282	14.3416611
4582	Spital am Pyhrn	Spital am Pyhrn 4582, Austria	47.6646136	14.3401869
4591	Molln	Molln 4591, Austria	47.8860033	14.2577779
4591	Rosenau am Hengstpaß	Rosenau am Hengstpaß 4591, Austria	47.7131356	14.3882249
4592	Grünburg	Grünburg 4592, Austria	47.920170899999995	14.218059968528117
4592	Leonstein	Leonstein 4592, Austria	47.8954036	14.230271799999999
4592	Pernzell	Pernzell 4592, Austria	47.9337346	14.2468924
4593	Grünburg	Grünburg 4593, Austria	47.920170899999995	14.218059968528117
4593	Pernzell	Pernzell 4593, Austria	47.9337346	14.2468924
4594	Aschach an der Steyr	Aschach an der Steyr 4594, Austria	48.012018	14.3346263
4594	Grünburg	Grünburg 4594, Austria	47.920170899999995	14.218059968528117
4594	Ternberg	Ternberg 4594, Austria	47.9458416	14.357251000000002
4595	Waldneukirchen	Waldneukirchen 4595, Austria	47.9961021	14.259731900000002
4596	Steinbach an der Steyr	Steinbach an der Steyr 4596, Austria	47.9695402	14.266728899999999
4600	Schleißheim	Schleißheim 4600, Austria	48.1598261	14.0758845
4600	Thalheim bei Wels	Thalheim bei Wels 4600, Austria	48.1522388	14.030992999999999
4600	Wels	Wels 4600, Austria	48.164948700000004	14.011729
4611	Buchkirchen	Buchkirchen 4611, Austria	48.2259351	14.028084
4611	Wallern an der Trattnach	Wallern an der Trattnach 4611, Austria	48.2320968	13.9462068
4612	Breitenaich	Breitenaich 4612, Austria	48.2608796	13.9783136
4612	Buchkirchen	Buchkirchen 4612, Austria	48.2241613	14.0226453
4612	Fraham	Fraham 4612, Austria	48.281188799999995	14.02557348412052
4612	Scharten	Scharten 4612, Austria	48.251974700000005	14.036185000000001
4613	Buchkirchen	Buchkirchen 4613, Austria	48.2241613	14.0226453
4614	Marchtrenk	Marchtrenk 4614, Austria	48.1907992	14.1117625
4615	Holzhausen	Holzhausen 4615, Austria	48.2230119	14.0968764
4616	Eggendorf im Traunkreis	Eggendorf im Traunkreis 4616, Austria	48.1302222	14.1480055
4616	Weißkirchen an der Traun	Weißkirchen an der Traun 4616, Austria	48.1642098	14.1271488
4621	Kremsmünster	Kremsmünster 4621, Austria	48.0533652	14.128766
4621	Sipbachzell	Sipbachzell 4621, Austria	48.0972277	14.1100234
4622	Eggendorf im Traunkreis	Eggendorf im Traunkreis 4622, Austria	48.1302222	14.1480055
4623	Gunskirchen	Gunskirchen 4623, Austria	48.133247499999996	13.9412426
4623	Wels	Wels 4623, Austria	48.1565472	14.024375199999998
4624	Offenhausen	Offenhausen 4624, Austria	48.1574144	13.837206400000001
4624	Pennewang	Pennewang 4624, Austria	48.1291417	13.8431354
4625	Meggenhofen	Meggenhofen 4625, Austria	48.1801743	13.7946825
4625	Offenhausen	Offenhausen 4625, Austria	48.156827500000006	13.8356251
4625	Pennewang	Pennewang 4625, Austria	48.1291417	13.8431354
4631	Buchkirchen	Buchkirchen 4631, Austria	48.2241613	14.0226453
4631	Krenglbach	Krenglbach 4631, Austria	48.2047102	13.955211300000002
4631	Pichl bei Wels	Pichl bei Wels 4631, Austria	48.1851073	13.900728899999999
4631	Wallern an der Trattnach	Wallern an der Trattnach 4631, Austria	48.2320968	13.9462068
4632	Kematen am Innbach	Kematen am Innbach 4632, Austria	48.176955	13.859853
4632	Pichl bei Wels	Pichl bei Wels 4632, Austria	48.1851073	13.900728899999999
4632	Schlüßlberg	Schlüßlberg 4632, Austria	48.218148600000006	13.872117800000002
4633	Kematen am Innbach	Kematen am Innbach 4633, Austria	48.176955	13.859853
4633	Pichl bei Wels	Pichl bei Wels 4633, Austria	48.1851073	13.900728899999999
4641	Fischlham	Fischlham 4641, Austria	48.088215399999996	13.947024800000003
4641	Steinhaus	Steinhaus 4641, Austria	48.1155227	14.019901500000001
4642	Sattledt	Sattledt 4642, Austria	48.073194799999996	14.052064199999998
4643	Eberstalzell	Eberstalzell 4643, Austria	48.0433366	13.981485199999998
4643	Pettenbach	Pettenbach 4643, Austria	47.9614255	14.016179199999998
4643	Ried im Traunkreis	Ried im Traunkreis 4643, Austria	48.025268700000005	14.074870800000001
4643	Steinbach am Ziehberg	Steinbach am Ziehberg 4643, Austria	47.891482399999994	14.0315701
4644	Grünau im Almtal	Grünau im Almtal 4644, Austria	47.8529968	13.957124100000001
4644	Sankt Konrad	Sankt Konrad 4644, Austria	47.9135494	13.8892579
4644	Scharnstein	Scharnstein 4644, Austria	47.904491	13.960975199999998
4645	Grünau im Almtal	Grünau im Almtal 4645, Austria	47.8529968	13.957124100000001
4645	Scharnstein	Scharnstein 4645, Austria	47.904491	13.960975199999998
4650	Edt bei Lambach	Edt bei Lambach 4650, Austria	48.0977674	13.8995169
4650	Gunskirchen	Gunskirchen 4650, Austria	48.133458700000006	13.942744699999999
4650	Lambach	Lambach 4650, Austria	48.091964700000005	13.8724131
4651	Stadl-Paura	Stadl-Paura 4651, Austria	48.0838623	13.869400699999998
4652	Fischlham	Fischlham 4652, Austria	48.088215399999996	13.947024800000003
4652	Linden	Linden 4652, Austria	48.0766587	13.9977918
8756	Sankt Georgen ob Judenburg	Sankt Georgen ob Judenburg 8756, Austria	47.20667589999999	14.4998429
8761	Pöls-Oberkurzheim	Pöls-Oberkurzheim 8761, Austria	47.2270975	14.578218916859575
8762	Pöls-Oberkurzheim	Pöls-Oberkurzheim 8762, Austria	47.2270975	14.578218916859575
8762	Pölstal	Pölstal 8762, Austria	47.328853	14.463291605252161
8763	Pölstal	Pölstal 8763, Austria	47.328853	14.463291605252161
8764	Pusterwald	Pusterwald 8764, Austria	47.30743029999999	14.374962099999998
8765	Pölstal	Pölstal 8765, Austria	47.328853	14.463291605252161
8770	Madstein	Madstein 8770, Austria	47.3619284	15.0055383
8770	St.Michael i.Obersteiermark	St.Michael i.Obersteiermark 8770, Austria	47.337864200000006	15.021098199999999
8770	Stadlhof	Stadlhof 8770, Austria	47.3670999	15.0042022
8772	Kammern im Liesingtal	Kammern im Liesingtal 8772, Austria	47.3929688	14.900755300000002
8772	Madstein	Madstein 8772, Austria	47.3619284	15.0055383
8772	Timmersdorf	Timmersdorf 8772, Austria	47.3762061	14.966121
8772	Traboch	Traboch 8772, Austria	47.377154	14.9859054
8773	Kammern im Liesingtal	Kammern im Liesingtal 8773, Austria	47.3929688	14.900755300000002
8774	Mautern in Steiermark	Mautern in Steiermark 8774, Austria	47.4003928	14.827822400000002
8775	Kalwang	Kalwang 8775, Austria	47.424617	14.755115
8781	Gaishorn am See	Gaishorn am See 8781, Austria	47.491007700000004	14.548040900000002
8781	Wald am Schoberpaß	Wald am Schoberpaß 8781, Austria	47.4494381	14.674812300000003
8782	Gaishorn am See	Gaishorn am See 8782, Austria	47.491007700000004	14.548040900000002
8783	Au bei Gaishorn am See	Au bei Gaishorn am See 8783, Austria	47.48912120000001	14.5263142
8783	Gaishorn am See	Gaishorn am See 8783, Austria	47.491007700000004	14.548040900000002
8784	Rottenmann	Rottenmann 8784, Austria	47.524226	14.358564300000001
8784	Trieben	Trieben 8784, Austria	47.4886075	14.488440599999999
8785	Hohentauern	Hohentauern 8785, Austria	47.433496500000004	14.483424300000001
8786	Rottenmann	Rottenmann 8786, Austria	47.524226	14.358564300000001
8790	Eisenerz	Eisenerz 8790, Austria	47.54207879999999	14.885709900000002
8792	Kammern im Liesingtal	Kammern im Liesingtal 8792, Austria	47.3929688	14.900755300000002
8792	Leoben	Leoben 8792, Austria	47.3805128	15.0947756
8792	Sankt Peter-Freienstein	Sankt Peter-Freienstein 8792, Austria	47.399686200000005	15.032138
8792	Traboch	Traboch 8792, Austria	47.377154	14.9859054
8793	Gai	Gai 8793, Austria	47.413613	14.971765
8793	Kammern im Liesingtal	Kammern im Liesingtal 8793, Austria	47.3929688	14.900755300000002
8793	Trofaiach	Trofaiach 8793, Austria	47.4251065	15.006551500000002
8794	Trofaiach	Trofaiach 8794, Austria	47.4251065	15.006551500000002
8794	Vordernberg	Vordernberg 8794, Austria	47.4883966	14.9940399
8795	Radmer	Radmer 8795, Austria	47.53293340000001	14.752229357949414
8800	Sankt Georgen ob Judenburg	Sankt Georgen ob Judenburg 8800, Austria	47.20667589999999	14.4998429
8800	Unzmarkt-Frauenburg	Unzmarkt-Frauenburg 8800, Austria	47.19546815	14.43270053931859
8811	Niederwölz	Niederwölz 8811, Austria	47.1497565	14.373946499999999
8811	Scheifling	Scheifling 8811, Austria	47.150282700000005	14.4100976
8812	Frojach	Frojach 8812, Austria	47.1336782	14.307167300000001
8812	Neumarkt in der Steiermark	Neumarkt in der Steiermark 8812, Austria	47.073124	14.4260465
8812	Sankt Lambrecht	Sankt Lambrecht 8812, Austria	47.072029	14.299084200000001
8813	Murau	Murau 8813, Austria	47.11224	14.169189999999999
8813	Sankt Lambrecht	Sankt Lambrecht 8813, Austria	47.072029	14.299084200000001
8820	Hüttenberg	Hüttenberg 8820, Austria	46.939713899999994	14.548613699999999
8820	Mühlen	Mühlen 8820, Austria	47.0308158	14.5078894
8820	Neumarkt in der Steiermark	Neumarkt in der Steiermark 8820, Austria	47.073124	14.4260465
8822	Hüttenberg	Hüttenberg 8822, Austria	46.939713899999994	14.548613699999999
8822	Mühlen	Mühlen 8822, Austria	47.0312768	14.507567000000002
8831	Niederwölz	Niederwölz 8831, Austria	47.1555525	14.373188399999998
8831	Oberwölz	Oberwölz 8831, Austria	47.203977	14.2811889
8832	Oberwölz	Oberwölz 8832, Austria	47.203977	14.2811889
8832	St. Peter am Kammersberg	St. Peter am Kammersberg 8832, Austria	47.187025299999995	14.1871049
8833	Frojach	Frojach 8833, Austria	47.1336782	14.307167300000001
8833	Teufenbach-Katsch	Teufenbach-Katsch 8833, Austria	47.13733855	14.322966383841797
8841	Frojach	Frojach 8841, Austria	47.1336782	14.307167300000001
8842	Frojach	Frojach 8842, Austria	47.1336782	14.307167300000001
8842	Katsch an der Mur	Katsch an der Mur 8842, Austria	47.14321210000001	14.282701199999998
8842	St. Peter am Kammersberg	St. Peter am Kammersberg 8842, Austria	47.187025299999995	14.1871049
8843	Mitterdorf	Mitterdorf 8843, Austria	47.189638099999996	14.171470800000002
8843	Pöllau am Greim	Pöllau am Greim 8843, Austria	47.207	14.182040900000002
8843	St. Peter am Kammersberg	St. Peter am Kammersberg 8843, Austria	47.187025299999995	14.1871049
8844	Ranten	Ranten 8844, Austria	47.15404885	14.136270811109275
8844	Schöder	Schöder 8844, Austria	47.1823383	14.111936499999999
8850	Frojach	Frojach 8850, Austria	47.1336782	14.307167300000001
8850	Laßnitz-Murau	Laßnitz-Murau 8850, Austria	47.05920865	14.216876802050335
8850	Metnitz	Metnitz 8850, Austria	46.9805556	14.2166667
8850	Murau	Murau 8850, Austria	47.11224	14.169189999999999
8850	Sankt Egidi	Sankt Egidi 8850, Austria	47.1120591	14.188090099999998
8850	St. Georgen am Kreischberg	St. Georgen am Kreischberg 8850, Austria	47.08426905	14.14944145
8852	Murau	Murau 8852, Austria	47.11224	14.169189999999999
8853	Ranten	Ranten 8853, Austria	47.1578564	14.0824705
8853	Schöder	Schöder 8853, Austria	47.1823383	14.111936499999999
8854	Krakau	Krakau 8854, Austria	47.216546	13.955919995709564
8861	St. Georgen am Kreischberg	St. Georgen am Kreischberg 8861, Austria	47.08670965	14.087380785552964
8862	St. Georgen am Kreischberg	St. Georgen am Kreischberg 8862, Austria	47.11057265	14.023176951423636
8862	Stadl-Predlitz	Stadl-Predlitz 8862, Austria	47.022908	13.969509134296207
8863	Stadl-Predlitz	Stadl-Predlitz 8863, Austria	47.06399976198984	13.910911089329385
8864	Stadl-Predlitz	Stadl-Predlitz 8864, Austria	46.93685050317297	13.873367079020673
8900	Lassing	Lassing 8900, Austria	47.5269086	14.263343599999999
8900	Liezen	Liezen 8900, Austria	47.567685	14.2420508
8900	Selzthal	Selzthal 8900, Austria	47.5498527	14.305809
8903	Lassing	Lassing 8903, Austria	47.5269086	14.263343599999999
8904	Ardning	Ardning 8904, Austria	47.5911294	14.3645596
8911	Admont	Admont 8911, Austria	47.573782	14.4615721
8911	Ardning	Ardning 8911, Austria	47.5911294	14.3645596
8912	Admont	Admont 8912, Austria	47.573782	14.4615721
8913	Admont	Admont 8913, Austria	47.573782	14.4615721
8920	Hieflau	Hieflau 8920, Austria	47.605272	14.7458175
8920	Landl	Landl 8920, Austria	47.64748255	14.777716468009588
8921	Landl	Landl 8921, Austria	47.64748255	14.777716468009588
8922	Gams bei Hieflau	Gams bei Hieflau 8922, Austria	47.6730164	14.7829076
8923	Palfau	Palfau 8923, Austria	47.71085805	14.829080971913172
8924	Gaming	Gaming 8924, Austria	47.85521915	15.147650691852023
8924	Wildalpen	Wildalpen 8924, Austria	47.6649592	14.985413399999999
8931	Landl	Landl 8931, Austria	47.64748255	14.777716468009588
8932	Sankt Gallen	Sankt Gallen 8932, Austria	47.6923547	14.6172935
8933	Sankt Gallen	Sankt Gallen 8933, Austria	47.6913274	14.6171851
8934	Altenmarkt bei Sankt Gallen	Altenmarkt bei Sankt Gallen 8934, Austria	47.7217536	14.6499995
8934	Oberlaussa	Oberlaussa 8934, Austria	47.678969200000004	14.5024089
8934	Unterlaussa	Unterlaussa 8934, Austria	47.7182912	14.5640611
8934	Weyer	Weyer 8934, Austria	47.8572561	14.6635607
8940	Lassing	Lassing 8940, Austria	47.5269086	14.263343599999999
8940	Liezen	Liezen 8940, Austria	47.567685	14.2420508
8940	Weißenbach bei Liezen	Weißenbach bei Liezen 8940, Austria	47.5712911	14.203173999999999
8942	Wörschach	Wörschach 8942, Austria	47.5517155	14.147047199999998
8943	Aigen im Ennstal	Aigen im Ennstal 8943, Austria	47.5203414	14.143436499999998
8950	Stainach-Pürgg	Stainach-Pürgg 8950, Austria	47.559957	14.070028596143851
8951	Stainach-Pürgg	Stainach-Pürgg 8951, Austria	47.559957	14.070028596143851
8952	Bleiberg	Bleiberg 8952, Austria	47.49318220000001	14.073218099999998
8952	Falkenburg	Falkenburg 8952, Austria	47.503003250000006	14.101674851742473
8952	Irdning	Irdning 8952, Austria	47.5052451	14.10265
8952	Irdning-Donnersbachtal	Irdning-Donnersbachtal 8952, Austria	47.411233	14.150191275493967
8952	Kienach	Kienach 8952, Austria	47.4878449	14.085163699999999
8952	Mitterberg-Sankt Martin	Mitterberg-Sankt Martin 8952, Austria	47.47601289999999	13.942759519148035
8953	Irdning-Donnersbachtal	Irdning-Donnersbachtal 8953, Austria	47.411233	14.150191275493967
8954	Mitterberg	Mitterberg 8954, Austria	48.1864409	15.1361294
